"cnty_fips","display_name","Value","theme_range"
38101,"""Ward, (ND)""",166.7,"59.4 - 193.6 (626)"
38103,"""Wells, (ND)""",191.6,"59.4 - 193.6 (626)"
38105,"""Williams, (ND)""",210.6,"193.7 - 222.1 (623)"
41001,"""Baker, (OR)""",195.8,"193.7 - 222.1 (623)"
41049,"""Morrow, (OR)""",197.2,"193.7 - 222.1 (623)"
41059,"""Umatilla, (OR)""",184.5,"59.4 - 193.6 (626)"
41061,"""Union, (OR)""",209.4,"193.7 - 222.1 (623)"
41063,"""Wallowa, (OR)""",210.7,"193.7 - 222.1 (623)"
46013,"""Brown, (SD)""",196,"193.7 - 222.1 (623)"
46019,"""Butte, (SD)""",217.4,"193.7 - 222.1 (623)"
46021,"""Campbell, (SD)""",-1,
46025,"""Clark, (SD)""",210.4,"193.7 - 222.1 (623)"
46029,"""Codington, (SD)""",183.1,"59.4 - 193.6 (626)"
46031,"""Corson, (SD)""",385.9,"287.3 - 645.6 (621)"
46037,"""Day, (SD)""",209.6,"193.7 - 222.1 (623)"
46039,"""Deuel, (SD)""",223.4,"222.2 - 249.2 (624)"
46041,"""Dewey, (SD)""",213.8,"193.7 - 222.1 (623)"
46045,"""Edmunds, (SD)""",186.9,"59.4 - 193.6 (626)"
46049,"""Faulk, (SD)""",180.3,"59.4 - 193.6 (626)"
46051,"""Grant, (SD)""",232.6,"222.2 - 249.2 (624)"
46057,"""Hamlin, (SD)""",170.6,"59.4 - 193.6 (626)"
46063,"""Harding, (SD)""",-1,
46089,"""McPherson, (SD)""",204.1,"193.7 - 222.1 (623)"
46091,"""Marshall, (SD)""",191.6,"59.4 - 193.6 (626)"
46105,"""Perkins, (SD)""",211.4,"193.7 - 222.1 (623)"
46107,"""Potter, (SD)""",140.6,"59.4 - 193.6 (626)"
46109,"""Roberts, (SD)""",224.2,"222.2 - 249.2 (624)"
46115,"""Spink, (SD)""",235.7,"222.2 - 249.2 (624)"
46119,"""Sully, (SD)""",-1,
46129,"""Walworth, (SD)""",172.3,"59.4 - 193.6 (626)"
46137,"""Ziebach, (SD)""",-1,
53001,"""Adams, (WA)""",202.1,"193.7 - 222.1 (623)"
53003,"""Asotin, (WA)""",198.4,"193.7 - 222.1 (623)"
53005,"""Benton, (WA)""",191.9,"59.4 - 193.6 (626)"
53013,"""Columbia, (WA)""",200.2,"193.7 - 222.1 (623)"
53017,"""Douglas, (WA)""",173.5,"59.4 - 193.6 (626)"
53019,"""Ferry, (WA)""",204.4,"193.7 - 222.1 (623)"
53021,"""Franklin, (WA)""",174.6,"59.4 - 193.6 (626)"
53023,"""Garfield, (WA)""",162.8,"59.4 - 193.6 (626)"
53025,"""Grant, (WA)""",222.5,"222.2 - 249.2 (624)"
53043,"""Lincoln, (WA)""",209.2,"193.7 - 222.1 (623)"
53051,"""Pend Oreille, (WA)""",211.8,"193.7 - 222.1 (623)"
53063,"""Spokane, (WA)""",190.8,"59.4 - 193.6 (626)"
53065,"""Stevens, (WA)""",211.1,"193.7 - 222.1 (623)"
53071,"""Walla Walla, (WA)""",181.4,"59.4 - 193.6 (626)"
53075,"""Whitman, (WA)""",208.7,"193.7 - 222.1 (623)"
56033,"""Sheridan, (WY)""",196.6,"193.7 - 222.1 (623)"
01003,"""Baldwin, (AL)""",240.8,"222.2 - 249.2 (624)"
01005,"""Barbour, (AL)""",329.4,"287.3 - 645.6 (621)"
01011,"""Bullock, (AL)""",331.9,"287.3 - 645.6 (621)"
01013,"""Butler, (AL)""",336.4,"287.3 - 645.6 (621)"
01023,"""Choctaw, (AL)""",378.6,"287.3 - 645.6 (621)"
01025,"""Clarke, (AL)""",304.5,"287.3 - 645.6 (621)"
01031,"""Coffee, (AL)""",306.8,"287.3 - 645.6 (621)"
01035,"""Conecuh, (AL)""",285.3,"249.3 - 287.2 (622)"
01039,"""Covington, (AL)""",340.2,"287.3 - 645.6 (621)"
01041,"""Crenshaw, (AL)""",323.8,"287.3 - 645.6 (621)"
01045,"""Dale, (AL)""",282.1,"249.3 - 287.2 (622)"
01053,"""Escambia, (AL)""",321.8,"287.3 - 645.6 (621)"
01061,"""Geneva, (AL)""",306.2,"287.3 - 645.6 (621)"
01067,"""Henry, (AL)""",278.4,"249.3 - 287.2 (622)"
01069,"""Houston, (AL)""",298.3,"287.3 - 645.6 (621)"
01097,"""Mobile, (AL)""",297.9,"287.3 - 645.6 (621)"
01099,"""Monroe, (AL)""",304.5,"287.3 - 645.6 (621)"
01109,"""Pike, (AL)""",286.3,"249.3 - 287.2 (622)"
01129,"""Washington, (AL)""",291.1,"287.3 - 645.6 (621)"
01131,"""Wilcox, (AL)""",372,"287.3 - 645.6 (621)"
12001,"""Alachua, (FL)""",177.6,"59.4 - 193.6 (626)"
12003,"""Baker, (FL)""",266.6,"249.3 - 287.2 (622)"
12005,"""Bay, (FL)""",248.9,"222.2 - 249.2 (624)"
12007,"""Bradford, (FL)""",242.5,"222.2 - 249.2 (624)"
12009,"""Brevard, (FL)""",222.6,"222.2 - 249.2 (624)"
12013,"""Calhoun, (FL)""",262.4,"249.3 - 287.2 (622)"
12015,"""Charlotte, (FL)""",162.8,"59.4 - 193.6 (626)"
12017,"""Citrus, (FL)""",291.6,"287.3 - 645.6 (621)"
12019,"""Clay, (FL)""",212.8,"193.7 - 222.1 (623)"
12021,"""Collier, (FL)""",130,"59.4 - 193.6 (626)"
12023,"""Columbia, (FL)""",241.3,"222.2 - 249.2 (624)"
12027,"""DeSoto, (FL)""",176.5,"59.4 - 193.6 (626)"
12029,"""Dixie, (FL)""",249.2,"222.2 - 249.2 (624)"
12031,"""Duval, (FL)""",236.7,"222.2 - 249.2 (624)"
12033,"""Escambia, (FL)""",245.4,"222.2 - 249.2 (624)"
12035,"""Flagler, (FL)""",201.4,"193.7 - 222.1 (623)"
12037,"""Franklin, (FL)""",204.4,"193.7 - 222.1 (623)"
12039,"""Gadsden, (FL)""",223.1,"222.2 - 249.2 (624)"
12041,"""Gilchrist, (FL)""",196.3,"193.7 - 222.1 (623)"
12043,"""Glades, (FL)""",161.9,"59.4 - 193.6 (626)"
12045,"""Gulf, (FL)""",261.2,"249.3 - 287.2 (622)"
12047,"""Hamilton, (FL)""",283.5,"249.3 - 287.2 (622)"
12049,"""Hardee, (FL)""",206.9,"193.7 - 222.1 (623)"
12051,"""Hendry, (FL)""",246.1,"222.2 - 249.2 (624)"
12053,"""Hernando, (FL)""",226.2,"222.2 - 249.2 (624)"
12055,"""Highlands, (FL)""",203.4,"193.7 - 222.1 (623)"
12057,"""Hillsborough, (FL)""",208.6,"193.7 - 222.1 (623)"
12059,"""Holmes, (FL)""",296.9,"287.3 - 645.6 (621)"
12061,"""Indian River, (FL)""",166.7,"59.4 - 193.6 (626)"
12063,"""Jackson, (FL)""",269,"249.3 - 287.2 (622)"
12065,"""Jefferson, (FL)""",245,"222.2 - 249.2 (624)"
12067,"""Lafayette, (FL)""",237.2,"222.2 - 249.2 (624)"
12069,"""Lake, (FL)""",198.5,"193.7 - 222.1 (623)"
12071,"""Lee, (FL)""",155.4,"59.4 - 193.6 (626)"
12073,"""Leon, (FL)""",197.8,"193.7 - 222.1 (623)"
12075,"""Levy, (FL)""",246.6,"222.2 - 249.2 (624)"
12077,"""Liberty, (FL)""",289,"287.3 - 645.6 (621)"
12079,"""Madison, (FL)""",289.4,"287.3 - 645.6 (621)"
12081,"""Manatee, (FL)""",169.1,"59.4 - 193.6 (626)"
12083,"""Marion, (FL)""",247.6,"222.2 - 249.2 (624)"
12087,"""Monroe, (FL)""",186.4,"59.4 - 193.6 (626)"
12089,"""Nassau, (FL)""",206.9,"193.7 - 222.1 (623)"
12091,"""Okaloosa, (FL)""",208.4,"193.7 - 222.1 (623)"
12093,"""Okeechobee, (FL)""",262.4,"249.3 - 287.2 (622)"
12095,"""Orange, (FL)""",210.4,"193.7 - 222.1 (623)"
12097,"""Osceola, (FL)""",223.6,"222.2 - 249.2 (624)"
12101,"""Pasco, (FL)""",204.9,"193.7 - 222.1 (623)"
12103,"""Pinellas, (FL)""",182.1,"59.4 - 193.6 (626)"
12105,"""Polk, (FL)""",220.6,"193.7 - 222.1 (623)"
12107,"""Putnam, (FL)""",225.5,"222.2 - 249.2 (624)"
12109,"""St. Johns, (FL)""",155.5,"59.4 - 193.6 (626)"
12113,"""Santa Rosa, (FL)""",226.3,"222.2 - 249.2 (624)"
12115,"""Sarasota, (FL)""",145,"59.4 - 193.6 (626)"
12117,"""Seminole, (FL)""",202.9,"193.7 - 222.1 (623)"
12119,"""Sumter, (FL)""",172.7,"59.4 - 193.6 (626)"
12121,"""Suwannee, (FL)""",259,"249.3 - 287.2 (622)"
12123,"""Taylor, (FL)""",238.8,"222.2 - 249.2 (624)"
12125,"""Union, (FL)""",376.8,"287.3 - 645.6 (621)"
12127,"""Volusia, (FL)""",244,"222.2 - 249.2 (624)"
12129,"""Wakulla, (FL)""",246.1,"222.2 - 249.2 (624)"
12131,"""Walton, (FL)""",210.5,"193.7 - 222.1 (623)"
12133,"""Washington, (FL)""",351.6,"287.3 - 645.6 (621)"
13001,"""Appling, (GA)""",316.1,"287.3 - 645.6 (621)"
13003,"""Atkinson, (GA)""",295.1,"287.3 - 645.6 (621)"
13005,"""Bacon, (GA)""",407.4,"287.3 - 645.6 (621)"
13007,"""Baker, (GA)""",275.2,"249.3 - 287.2 (622)"
13017,"""Ben Hill, (GA)""",336.1,"287.3 - 645.6 (621)"
13019,"""Berrien, (GA)""",302,"287.3 - 645.6 (621)"
13025,"""Brantley, (GA)""",283.2,"249.3 - 287.2 (622)"
13027,"""Brooks, (GA)""",293.1,"287.3 - 645.6 (621)"
13029,"""Bryan, (GA)""",240.8,"222.2 - 249.2 (624)"
13037,"""Calhoun, (GA)""",295,"287.3 - 645.6 (621)"
13039,"""Camden, (GA)""",266.6,"249.3 - 287.2 (622)"
13049,"""Charlton, (GA)""",211.8,"193.7 - 222.1 (623)"
13051,"""Chatham, (GA)""",235.4,"222.2 - 249.2 (624)"
13061,"""Clay, (GA)""",291.1,"287.3 - 645.6 (621)"
13065,"""Clinch, (GA)""",471.3,"287.3 - 645.6 (621)"
13069,"""Coffee, (GA)""",309.3,"287.3 - 645.6 (621)"
13071,"""Colquitt, (GA)""",261.3,"249.3 - 287.2 (622)"
13075,"""Cook, (GA)""",311.7,"287.3 - 645.6 (621)"
13081,"""Crisp, (GA)""",240.9,"222.2 - 249.2 (624)"
13087,"""Decatur, (GA)""",313.5,"287.3 - 645.6 (621)"
13095,"""Dougherty, (GA)""",257.5,"249.3 - 287.2 (622)"
13099,"""Early, (GA)""",377.5,"287.3 - 645.6 (621)"
13101,"""Echols, (GA)""",190.6,"59.4 - 193.6 (626)"
13127,"""Glynn, (GA)""",228.7,"222.2 - 249.2 (624)"
13131,"""Grady, (GA)""",266.8,"249.3 - 287.2 (622)"
13155,"""Irwin, (GA)""",276.9,"249.3 - 287.2 (622)"
13161,"""Jeff Davis, (GA)""",371,"287.3 - 645.6 (621)"
13173,"""Lanier, (GA)""",241.8,"222.2 - 249.2 (624)"
13177,"""Lee, (GA)""",241.8,"222.2 - 249.2 (624)"
13179,"""Liberty, (GA)""",236.9,"222.2 - 249.2 (624)"
13183,"""Long, (GA)""",209.8,"193.7 - 222.1 (623)"
13185,"""Lowndes, (GA)""",282.7,"249.3 - 287.2 (622)"
13191,"""McIntosh, (GA)""",193,"59.4 - 193.6 (626)"
13201,"""Miller, (GA)""",323.2,"287.3 - 645.6 (621)"
13205,"""Mitchell, (GA)""",305.3,"287.3 - 645.6 (621)"
13229,"""Pierce, (GA)""",276.1,"249.3 - 287.2 (622)"
13239,"""Quitman, (GA)""",177.7,"59.4 - 193.6 (626)"
13243,"""Randolph, (GA)""",311.6,"287.3 - 645.6 (621)"
13253,"""Seminole, (GA)""",314.7,"287.3 - 645.6 (621)"
13259,"""Stewart, (GA)""",298.2,"287.3 - 645.6 (621)"
13261,"""Sumter, (GA)""",309.5,"287.3 - 645.6 (621)"
13267,"""Tattnall, (GA)""",313.8,"287.3 - 645.6 (621)"
13271,"""Telfair, (GA)""",198.5,"193.7 - 222.1 (623)"
13273,"""Terrell, (GA)""",215.8,"193.7 - 222.1 (623)"
13275,"""Thomas, (GA)""",256.1,"249.3 - 287.2 (622)"
13277,"""Tift, (GA)""",303.4,"287.3 - 645.6 (621)"
13287,"""Turner, (GA)""",279.9,"249.3 - 287.2 (622)"
13299,"""Ware, (GA)""",302.5,"287.3 - 645.6 (621)"
13305,"""Wayne, (GA)""",285.6,"249.3 - 287.2 (622)"
13307,"""Webster, (GA)""",203.8,"193.7 - 222.1 (623)"
13309,"""Wheeler, (GA)""",205.7,"193.7 - 222.1 (623)"
13315,"""Wilcox, (GA)""",252.7,"249.3 - 287.2 (622)"
13321,"""Worth, (GA)""",230.9,"222.2 - 249.2 (624)"
22001,"""Acadia, (LA)""",300.6,"287.3 - 645.6 (621)"
22003,"""Allen, (LA)""",289.3,"287.3 - 645.6 (621)"
22005,"""Ascension, (LA)""",246.8,"222.2 - 249.2 (624)"
22007,"""Assumption, (LA)""",262.7,"249.3 - 287.2 (622)"
22009,"""Avoyelles, (LA)""",348.8,"287.3 - 645.6 (621)"
22011,"""Beauregard, (LA)""",345.7,"287.3 - 645.6 (621)"
22019,"""Calcasieu, (LA)""",369.9,"287.3 - 645.6 (621)"
22021,"""Caldwell, (LA)""",426,"287.3 - 645.6 (621)"
22023,"""Cameron, (LA)""",226.8,"222.2 - 249.2 (624)"
22025,"""Catahoula, (LA)""",398.4,"287.3 - 645.6 (621)"
22029,"""Concordia, (LA)""",322.7,"287.3 - 645.6 (621)"
22033,"""East Baton Rouge, (LA)""",263.2,"249.3 - 287.2 (622)"
22037,"""East Feliciana, (LA)""",366,"287.3 - 645.6 (621)"
22039,"""Evangeline, (LA)""",293.2,"287.3 - 645.6 (621)"
22043,"""Grant, (LA)""",280.4,"249.3 - 287.2 (622)"
22045,"""Iberia, (LA)""",332.6,"287.3 - 645.6 (621)"
22047,"""Iberville, (LA)""",246.1,"222.2 - 249.2 (624)"
22051,"""Jefferson, (LA)""",228.4,"222.2 - 249.2 (624)"
22053,"""Jefferson Davis, (LA)""",353.8,"287.3 - 645.6 (621)"
22055,"""Lafayette, (LA)""",249.5,"249.3 - 287.2 (622)"
22057,"""Lafourche, (LA)""",230.8,"222.2 - 249.2 (624)"
22059,"""La Salle, (LA)""",230,"222.2 - 249.2 (624)"
22063,"""Livingston, (LA)""",251.4,"249.3 - 287.2 (622)"
22069,"""Natchitoches, (LA)""",297.5,"287.3 - 645.6 (621)"
22071,"""Orleans, (LA)""",245.3,"222.2 - 249.2 (624)"
22075,"""Plaquemines, (LA)""",225.3,"222.2 - 249.2 (624)"
22077,"""Pointe Coupee, (LA)""",315.8,"287.3 - 645.6 (621)"
22079,"""Rapides, (LA)""",350.6,"287.3 - 645.6 (621)"
22081,"""Red River, (LA)""",266.7,"249.3 - 287.2 (622)"
22085,"""Sabine, (LA)""",254.2,"249.3 - 287.2 (622)"
22087,"""St. Bernard, (LA)""",266.3,"249.3 - 287.2 (622)"
22089,"""St. Charles, (LA)""",248.4,"222.2 - 249.2 (624)"
22091,"""St. Helena, (LA)""",231.3,"222.2 - 249.2 (624)"
22093,"""St. James, (LA)""",249.6,"249.3 - 287.2 (622)"
22095,"""St. John the Baptist, (LA)""",310.4,"287.3 - 645.6 (621)"
22097,"""St. Landry, (LA)""",355.6,"287.3 - 645.6 (621)"
22099,"""St. Martin, (LA)""",303.2,"287.3 - 645.6 (621)"
22101,"""St. Mary, (LA)""",266.9,"249.3 - 287.2 (622)"
22103,"""St. Tammany, (LA)""",217.2,"193.7 - 222.1 (623)"
22105,"""Tangipahoa, (LA)""",300.7,"287.3 - 645.6 (621)"
22107,"""Tensas, (LA)""",373,"287.3 - 645.6 (621)"
22109,"""Terrebonne, (LA)""",269.1,"249.3 - 287.2 (622)"
22113,"""Vermilion, (LA)""",339.5,"287.3 - 645.6 (621)"
22115,"""Vernon, (LA)""",338.8,"287.3 - 645.6 (621)"
22117,"""Washington, (LA)""",299.5,"287.3 - 645.6 (621)"
22121,"""West Baton Rouge, (LA)""",216.1,"193.7 - 222.1 (623)"
22125,"""West Feliciana, (LA)""",205.1,"193.7 - 222.1 (623)"
22127,"""Winn, (LA)""",345.8,"287.3 - 645.6 (621)"
28001,"""Adams, (MS)""",255.4,"249.3 - 287.2 (622)"
28005,"""Amite, (MS)""",329.5,"287.3 - 645.6 (621)"
28021,"""Claiborne, (MS)""",409.1,"287.3 - 645.6 (621)"
28023,"""Clarke, (MS)""",421.5,"287.3 - 645.6 (621)"
28029,"""Copiah, (MS)""",336.5,"287.3 - 645.6 (621)"
28031,"""Covington, (MS)""",385.7,"287.3 - 645.6 (621)"
28035,"""Forrest, (MS)""",300.9,"287.3 - 645.6 (621)"
28037,"""Franklin, (MS)""",286.2,"249.3 - 287.2 (622)"
28039,"""George, (MS)""",373.4,"287.3 - 645.6 (621)"
28041,"""Greene, (MS)""",393.4,"287.3 - 645.6 (621)"
28045,"""Hancock, (MS)""",262.1,"249.3 - 287.2 (622)"
28047,"""Harrison, (MS)""",319.7,"287.3 - 645.6 (621)"
28059,"""Jackson, (MS)""",268.3,"249.3 - 287.2 (622)"
28061,"""Jasper, (MS)""",318.1,"287.3 - 645.6 (621)"
28063,"""Jefferson, (MS)""",393.3,"287.3 - 645.6 (621)"
28065,"""Jefferson Davis, (MS)""",307.2,"287.3 - 645.6 (621)"
28067,"""Jones, (MS)""",297.9,"287.3 - 645.6 (621)"
28073,"""Lamar, (MS)""",237.1,"222.2 - 249.2 (624)"
28077,"""Lawrence, (MS)""",406.6,"287.3 - 645.6 (621)"
28085,"""Lincoln, (MS)""",325,"287.3 - 645.6 (621)"
28091,"""Marion, (MS)""",290.9,"287.3 - 645.6 (621)"
28109,"""Pearl River, (MS)""",280.3,"249.3 - 287.2 (622)"
28111,"""Perry, (MS)""",228.7,"222.2 - 249.2 (624)"
28113,"""Pike, (MS)""",373.7,"287.3 - 645.6 (621)"
28127,"""Simpson, (MS)""",304.2,"287.3 - 645.6 (621)"
28129,"""Smith, (MS)""",252.8,"249.3 - 287.2 (622)"
28131,"""Stone, (MS)""",314.1,"287.3 - 645.6 (621)"
28147,"""Walthall, (MS)""",333,"287.3 - 645.6 (621)"
28153,"""Wayne, (MS)""",318.1,"287.3 - 645.6 (621)"
28157,"""Wilkinson, (MS)""",382.7,"287.3 - 645.6 (621)"
01007,"""Bibb, (AL)""",333.7,"287.3 - 645.6 (621)"
01033,"""Colbert, (AL)""",295.3,"287.3 - 645.6 (621)"
01057,"""Fayette, (AL)""",343.7,"287.3 - 645.6 (621)"
01059,"""Franklin, (AL)""",313.6,"287.3 - 645.6 (621)"
01063,"""Greene, (AL)""",351.3,"287.3 - 645.6 (621)"
01065,"""Hale, (AL)""",343.8,"287.3 - 645.6 (621)"
01075,"""Lamar, (AL)""",277.7,"249.3 - 287.2 (622)"
01077,"""Lauderdale, (AL)""",268.5,"249.3 - 287.2 (622)"
01079,"""Lawrence, (AL)""",321.9,"287.3 - 645.6 (621)"
01091,"""Marengo, (AL)""",396.7,"287.3 - 645.6 (621)"
01093,"""Marion, (AL)""",344.1,"287.3 - 645.6 (621)"
01105,"""Perry, (AL)""",283.7,"249.3 - 287.2 (622)"
01107,"""Pickens, (AL)""",287.7,"287.3 - 645.6 (621)"
01119,"""Sumter, (AL)""",280.3,"249.3 - 287.2 (622)"
01125,"""Tuscaloosa, (AL)""",291.9,"287.3 - 645.6 (621)"
01127,"""Walker, (AL)""",478.9,"287.3 - 645.6 (621)"
01133,"""Winston, (AL)""",291.2,"287.3 - 645.6 (621)"
05001,"""Arkansas, (AR)""",338.4,"287.3 - 645.6 (621)"
05003,"""Ashley, (AR)""",295.4,"287.3 - 645.6 (621)"
05005,"""Baxter, (AR)""",211.7,"193.7 - 222.1 (623)"
05009,"""Boone, (AR)""",325.2,"287.3 - 645.6 (621)"
05011,"""Bradley, (AR)""",390.4,"287.3 - 645.6 (621)"
05013,"""Calhoun, (AR)""",315.2,"287.3 - 645.6 (621)"
05015,"""Carroll, (AR)""",285.3,"249.3 - 287.2 (622)"
05017,"""Chicot, (AR)""",314.2,"287.3 - 645.6 (621)"
05019,"""Clark, (AR)""",287,"249.3 - 287.2 (622)"
05021,"""Clay, (AR)""",312.9,"287.3 - 645.6 (621)"
05023,"""Cleburne, (AR)""",219.9,"193.7 - 222.1 (623)"
05025,"""Cleveland, (AR)""",268.6,"249.3 - 287.2 (622)"
05027,"""Columbia, (AR)""",319.8,"287.3 - 645.6 (621)"
05029,"""Conway, (AR)""",321.3,"287.3 - 645.6 (621)"
05031,"""Craighead, (AR)""",290.7,"287.3 - 645.6 (621)"
05035,"""Crittenden, (AR)""",272.1,"249.3 - 287.2 (622)"
05037,"""Cross, (AR)""",302.9,"287.3 - 645.6 (621)"
05039,"""Dallas, (AR)""",320.7,"287.3 - 645.6 (621)"
05041,"""Desha, (AR)""",525.7,"287.3 - 645.6 (621)"
05043,"""Drew, (AR)""",273.8,"249.3 - 287.2 (622)"
05045,"""Faulkner, (AR)""",247,"222.2 - 249.2 (624)"
05049,"""Fulton, (AR)""",264,"249.3 - 287.2 (622)"
05051,"""Garland, (AR)""",292.9,"287.3 - 645.6 (621)"
05053,"""Grant, (AR)""",279.2,"249.3 - 287.2 (622)"
05055,"""Greene, (AR)""",286.1,"249.3 - 287.2 (622)"
05059,"""Hot Spring, (AR)""",282.9,"249.3 - 287.2 (622)"
05063,"""Independence, (AR)""",331.3,"287.3 - 645.6 (621)"
05065,"""Izard, (AR)""",246.4,"222.2 - 249.2 (624)"
05067,"""Jackson, (AR)""",285.9,"249.3 - 287.2 (622)"
05069,"""Jefferson, (AR)""",342.1,"287.3 - 645.6 (621)"
05071,"""Johnson, (AR)""",283.1,"249.3 - 287.2 (622)"
05073,"""Lafayette, (AR)""",346.8,"287.3 - 645.6 (621)"
05075,"""Lawrence, (AR)""",292.6,"287.3 - 645.6 (621)"
05077,"""Lee, (AR)""",301.5,"287.3 - 645.6 (621)"
05079,"""Lincoln, (AR)""",322.2,"287.3 - 645.6 (621)"
05085,"""Lonoke, (AR)""",255,"249.3 - 287.2 (622)"
05089,"""Marion, (AR)""",302.6,"287.3 - 645.6 (621)"
05093,"""Mississippi, (AR)""",359.4,"287.3 - 645.6 (621)"
05095,"""Monroe, (AR)""",424.4,"287.3 - 645.6 (621)"
05097,"""Montgomery, (AR)""",238.6,"222.2 - 249.2 (624)"
05099,"""Nevada, (AR)""",300.5,"287.3 - 645.6 (621)"
05101,"""Newton, (AR)""",311.5,"287.3 - 645.6 (621)"
05103,"""Ouachita, (AR)""",316.4,"287.3 - 645.6 (621)"
05105,"""Perry, (AR)""",281.8,"249.3 - 287.2 (622)"
05107,"""Phillips, (AR)""",267.4,"249.3 - 287.2 (622)"
05109,"""Pike, (AR)""",315.6,"287.3 - 645.6 (621)"
05111,"""Poinsett, (AR)""",372.2,"287.3 - 645.6 (621)"
05115,"""Pope, (AR)""",253.4,"249.3 - 287.2 (622)"
05117,"""Prairie, (AR)""",257.1,"249.3 - 287.2 (622)"
05119,"""Pulaski, (AR)""",258.6,"249.3 - 287.2 (622)"
05121,"""Randolph, (AR)""",260.7,"249.3 - 287.2 (622)"
05123,"""St. Francis, (AR)""",337.1,"287.3 - 645.6 (621)"
05125,"""Saline, (AR)""",233.1,"222.2 - 249.2 (624)"
05129,"""Searcy, (AR)""",269.4,"249.3 - 287.2 (622)"
05135,"""Sharp, (AR)""",296.6,"287.3 - 645.6 (621)"
05137,"""Stone, (AR)""",203.3,"193.7 - 222.1 (623)"
05139,"""Union, (AR)""",301,"287.3 - 645.6 (621)"
05141,"""Van Buren, (AR)""",249.5,"249.3 - 287.2 (622)"
05145,"""White, (AR)""",318.4,"287.3 - 645.6 (621)"
05147,"""Woodruff, (AR)""",350.4,"287.3 - 645.6 (621)"
05149,"""Yell, (AR)""",315.2,"287.3 - 645.6 (621)"
17003,"""Alexander, (IL)""",327,"287.3 - 645.6 (621)"
17055,"""Franklin, (IL)""",229.1,"222.2 - 249.2 (624)"
17059,"""Gallatin, (IL)""",327.3,"287.3 - 645.6 (621)"
17065,"""Hamilton, (IL)""",270.8,"249.3 - 287.2 (622)"
17069,"""Hardin, (IL)""",330.1,"287.3 - 645.6 (621)"
17077,"""Jackson, (IL)""",210,"193.7 - 222.1 (623)"
17081,"""Jefferson, (IL)""",259.1,"249.3 - 287.2 (622)"
17087,"""Johnson, (IL)""",203.4,"193.7 - 222.1 (623)"
17127,"""Massac, (IL)""",323.4,"287.3 - 645.6 (621)"
17133,"""Monroe, (IL)""",189,"59.4 - 193.6 (626)"
17145,"""Perry, (IL)""",225.8,"222.2 - 249.2 (624)"
17151,"""Pope, (IL)""",249,"222.2 - 249.2 (624)"
17153,"""Pulaski, (IL)""",298.6,"287.3 - 645.6 (621)"
17157,"""Randolph, (IL)""",228.6,"222.2 - 249.2 (624)"
17165,"""Saline, (IL)""",264.4,"249.3 - 287.2 (622)"
17181,"""Union, (IL)""",255,"249.3 - 287.2 (622)"
17189,"""Washington, (IL)""",228.9,"222.2 - 249.2 (624)"
17193,"""White, (IL)""",266.1,"249.3 - 287.2 (622)"
17199,"""Williamson, (IL)""",212,"193.7 - 222.1 (623)"
18051,"""Gibson, (IN)""",263.4,"249.3 - 287.2 (622)"
18129,"""Posey, (IN)""",191.2,"59.4 - 193.6 (626)"
18163,"""Vanderburgh, (IN)""",224.5,"222.2 - 249.2 (624)"
18173,"""Warrick, (IN)""",233.6,"222.2 - 249.2 (624)"
21007,"""Ballard, (KY)""",292.2,"287.3 - 645.6 (621)"
21033,"""Caldwell, (KY)""",305.4,"287.3 - 645.6 (621)"
21035,"""Calloway, (KY)""",267.5,"249.3 - 287.2 (622)"
21039,"""Carlisle, (KY)""",234.8,"222.2 - 249.2 (624)"
21047,"""Christian, (KY)""",282.7,"249.3 - 287.2 (622)"
21055,"""Crittenden, (KY)""",380.1,"287.3 - 645.6 (621)"
21075,"""Fulton, (KY)""",351.8,"287.3 - 645.6 (621)"
21083,"""Graves, (KY)""",274,"249.3 - 287.2 (622)"
21101,"""Henderson, (KY)""",237.2,"222.2 - 249.2 (624)"
21105,"""Hickman, (KY)""",291.7,"287.3 - 645.6 (621)"
21107,"""Hopkins, (KY)""",324.2,"287.3 - 645.6 (621)"
21139,"""Livingston, (KY)""",281.2,"249.3 - 287.2 (622)"
21143,"""Lyon, (KY)""",239.1,"222.2 - 249.2 (624)"
21145,"""McCracken, (KY)""",252.9,"249.3 - 287.2 (622)"
21149,"""McLean, (KY)""",279.2,"249.3 - 287.2 (622)"
21157,"""Marshall, (KY)""",298.9,"287.3 - 645.6 (621)"
21219,"""Todd, (KY)""",318.2,"287.3 - 645.6 (621)"
21221,"""Trigg, (KY)""",253.6,"249.3 - 287.2 (622)"
21225,"""Union, (KY)""",292,"287.3 - 645.6 (621)"
21233,"""Webster, (KY)""",282.9,"249.3 - 287.2 (622)"
22013,"""Bienville, (LA)""",281.3,"249.3 - 287.2 (622)"
22015,"""Bossier, (LA)""",258.1,"249.3 - 287.2 (622)"
22027,"""Claiborne, (LA)""",309.5,"287.3 - 645.6 (621)"
22035,"""East Carroll, (LA)""",313.8,"287.3 - 645.6 (621)"
22041,"""Franklin, (LA)""",547.9,"287.3 - 645.6 (621)"
22049,"""Jackson, (LA)""",294.6,"287.3 - 645.6 (621)"
22061,"""Lincoln, (LA)""",213.5,"193.7 - 222.1 (623)"
22065,"""Madison, (LA)""",401.9,"287.3 - 645.6 (621)"
22067,"""Morehouse, (LA)""",380.3,"287.3 - 645.6 (621)"
22073,"""Ouachita, (LA)""",233.3,"222.2 - 249.2 (624)"
