cnty_fips	display_name	Value	theme_range
12043	"""Glades, (FL)"""	90.8	88.9 - 112.5 (594)
12045	"""Gulf, (FL)"""	180.9	177.2 - 592.1 (592)
12047	"""Hamilton, (FL)"""	212.5	177.2 - 592.1 (592)
12049	"""Hardee, (FL)"""	137.8	112.6 - 139.6 (592)
12051	"""Hendry, (FL)"""	156.5	139.7 - 177.1 (590)
12053	"""Hernando, (FL)"""	165.9	139.7 - 177.1 (590)
12055	"""Highlands, (FL)"""	97.4	88.9 - 112.5 (594)
12057	"""Hillsborough, (FL)"""	133.6	112.6 - 139.6 (592)
12059	"""Holmes, (FL)"""	179.8	177.2 - 592.1 (592)
12061	"""Indian River, (FL)"""	54.7	18.7 - 88.8 (593)
12063	"""Jackson, (FL)"""	108.5	88.9 - 112.5 (594)
12065	"""Jefferson, (FL)"""	136.7	112.6 - 139.6 (592)
12067	"""Lafayette, (FL)"""	209.2	177.2 - 592.1 (592)
12069	"""Lake, (FL)"""	102.1	88.9 - 112.5 (594)
12071	"""Lee, (FL)"""	93.1	88.9 - 112.5 (594)
12073	"""Leon, (FL)"""	115.3	112.6 - 139.6 (592)
12075	"""Levy, (FL)"""	133.3	112.6 - 139.6 (592)
12077	"""Liberty, (FL)"""	133.2	112.6 - 139.6 (592)
12079	"""Madison, (FL)"""	112.3	88.9 - 112.5 (594)
12081	"""Manatee, (FL)"""	105.3	88.9 - 112.5 (594)
12083	"""Marion, (FL)"""	153.5	139.7 - 177.1 (590)
12087	"""Monroe, (FL)"""	73.8	18.7 - 88.8 (593)
12089	"""Nassau, (FL)"""	102.9	88.9 - 112.5 (594)
12091	"""Okaloosa, (FL)"""	103.2	88.9 - 112.5 (594)
12093	"""Okeechobee, (FL)"""	70.8	18.7 - 88.8 (593)
12095	"""Orange, (FL)"""	132.8	112.6 - 139.6 (592)
12097	"""Osceola, (FL)"""	108.3	88.9 - 112.5 (594)
12101	"""Pasco, (FL)"""	102.7	88.9 - 112.5 (594)
12103	"""Pinellas, (FL)"""	88.5	18.7 - 88.8 (593)
12105	"""Polk, (FL)"""	118.9	112.6 - 139.6 (592)
12107	"""Putnam, (FL)"""	159.3	139.7 - 177.1 (590)
12109	"""St. Johns, (FL)"""	79.3	18.7 - 88.8 (593)
12113	"""Santa Rosa, (FL)"""	125.2	112.6 - 139.6 (592)
12115	"""Sarasota, (FL)"""	93.8	88.9 - 112.5 (594)
12117	"""Seminole, (FL)"""	140.6	139.7 - 177.1 (590)
12119	"""Sumter, (FL)"""	91.1	88.9 - 112.5 (594)
12121	"""Suwannee, (FL)"""	225	177.2 - 592.1 (592)
12123	"""Taylor, (FL)"""	208.6	177.2 - 592.1 (592)
12125	"""Union, (FL)"""	267.2	177.2 - 592.1 (592)
12127	"""Volusia, (FL)"""	118.5	112.6 - 139.6 (592)
12129	"""Wakulla, (FL)"""	132	112.6 - 139.6 (592)
12131	"""Walton, (FL)"""	75.3	18.7 - 88.8 (593)
12133	"""Washington, (FL)"""	170.1	139.7 - 177.1 (590)
13001	"""Appling, (GA)"""	170.9	139.7 - 177.1 (590)
13003	"""Atkinson, (GA)"""	127.5	112.6 - 139.6 (592)
13005	"""Bacon, (GA)"""	147.8	139.7 - 177.1 (590)
13007	"""Baker, (GA)"""	-1	
13017	"""Ben Hill, (GA)"""	181.5	177.2 - 592.1 (592)
13019	"""Berrien, (GA)"""	147.5	139.7 - 177.1 (590)
13025	"""Brantley, (GA)"""	81.5	18.7 - 88.8 (593)
13027	"""Brooks, (GA)"""	195.2	177.2 - 592.1 (592)
13029	"""Bryan, (GA)"""	130.8	112.6 - 139.6 (592)
13037	"""Calhoun, (GA)"""	167.2	139.7 - 177.1 (590)
13039	"""Camden, (GA)"""	103.6	88.9 - 112.5 (594)
13049	"""Charlton, (GA)"""	73.2	18.7 - 88.8 (593)
13051	"""Chatham, (GA)"""	139.9	139.7 - 177.1 (590)
13061	"""Clay, (GA)"""	119.8	112.6 - 139.6 (592)
13065	"""Clinch, (GA)"""	-1	
13069	"""Coffee, (GA)"""	129.8	112.6 - 139.6 (592)
13071	"""Colquitt, (GA)"""	253	177.2 - 592.1 (592)
13075	"""Cook, (GA)"""	164.8	139.7 - 177.1 (590)
13081	"""Crisp, (GA)"""	151.5	139.7 - 177.1 (590)
13087	"""Decatur, (GA)"""	160.2	139.7 - 177.1 (590)
13095	"""Dougherty, (GA)"""	162.4	139.7 - 177.1 (590)
13099	"""Early, (GA)"""	275.8	177.2 - 592.1 (592)
13101	"""Echols, (GA)"""	-1	
13127	"""Glynn, (GA)"""	64.3	18.7 - 88.8 (593)
13131	"""Grady, (GA)"""	90.3	88.9 - 112.5 (594)
13155	"""Irwin, (GA)"""	245.4	177.2 - 592.1 (592)
13161	"""Jeff Davis, (GA)"""	133.6	112.6 - 139.6 (592)
13173	"""Lanier, (GA)"""	116	112.6 - 139.6 (592)
13177	"""Lee, (GA)"""	68.5	18.7 - 88.8 (593)
13179	"""Liberty, (GA)"""	124.2	112.6 - 139.6 (592)
13183	"""Long, (GA)"""	-1	
13185	"""Lowndes, (GA)"""	235.8	177.2 - 592.1 (592)
13191	"""McIntosh, (GA)"""	124.5	112.6 - 139.6 (592)
13201	"""Miller, (GA)"""	128.3	112.6 - 139.6 (592)
13205	"""Mitchell, (GA)"""	190.1	177.2 - 592.1 (592)
13229	"""Pierce, (GA)"""	117.2	112.6 - 139.6 (592)
13239	"""Quitman, (GA)"""	160.7	139.7 - 177.1 (590)
13243	"""Randolph, (GA)"""	185.7	177.2 - 592.1 (592)
13253	"""Seminole, (GA)"""	135.2	112.6 - 139.6 (592)
13259	"""Stewart, (GA)"""	211.8	177.2 - 592.1 (592)
13261	"""Sumter, (GA)"""	199.4	177.2 - 592.1 (592)
13267	"""Tattnall, (GA)"""	185.7	177.2 - 592.1 (592)
13271	"""Telfair, (GA)"""	90.9	88.9 - 112.5 (594)
13273	"""Terrell, (GA)"""	246.4	177.2 - 592.1 (592)
13275	"""Thomas, (GA)"""	149.6	139.7 - 177.1 (590)
13277	"""Tift, (GA)"""	335.1	177.2 - 592.1 (592)
13287	"""Turner, (GA)"""	215.7	177.2 - 592.1 (592)
13299	"""Ware, (GA)"""	176.7	139.7 - 177.1 (590)
13305	"""Wayne, (GA)"""	132.6	112.6 - 139.6 (592)
13307	"""Webster, (GA)"""	-1	
13309	"""Wheeler, (GA)"""	-1	
13315	"""Wilcox, (GA)"""	161.4	139.7 - 177.1 (590)
13321	"""Worth, (GA)"""	162	139.7 - 177.1 (590)
22001	"""Acadia, (LA)"""	145.2	139.7 - 177.1 (590)
22003	"""Allen, (LA)"""	93.3	88.9 - 112.5 (594)
22005	"""Ascension, (LA)"""	98.1	88.9 - 112.5 (594)
22007	"""Assumption, (LA)"""	144.2	139.7 - 177.1 (590)
22009	"""Avoyelles, (LA)"""	342.2	177.2 - 592.1 (592)
22011	"""Beauregard, (LA)"""	33.3	18.7 - 88.8 (593)
22019	"""Calcasieu, (LA)"""	187.4	177.2 - 592.1 (592)
22021	"""Caldwell, (LA)"""	82.2	18.7 - 88.8 (593)
22023	"""Cameron, (LA)"""	-1	
22025	"""Catahoula, (LA)"""	193.1	177.2 - 592.1 (592)
22029	"""Concordia, (LA)"""	142.6	139.7 - 177.1 (590)
22033	"""East Baton Rouge, (LA)"""	20.4	18.7 - 88.8 (593)
22037	"""East Feliciana, (LA)"""	110.8	88.9 - 112.5 (594)
22039	"""Evangeline, (LA)"""	89.6	88.9 - 112.5 (594)
22043	"""Grant, (LA)"""	172.6	139.7 - 177.1 (590)
22045	"""Iberia, (LA)"""	134.3	112.6 - 139.6 (592)
22047	"""Iberville, (LA)"""	130.7	112.6 - 139.6 (592)
22051	"""Jefferson, (LA)"""	133	112.6 - 139.6 (592)
22053	"""Jefferson Davis, (LA)"""	49.5	18.7 - 88.8 (593)
22055	"""Lafayette, (LA)"""	96.8	88.9 - 112.5 (594)
22057	"""Lafourche, (LA)"""	76	18.7 - 88.8 (593)
22059	"""La Salle, (LA)"""	170.7	139.7 - 177.1 (590)
22063	"""Livingston, (LA)"""	25.4	18.7 - 88.8 (593)
22069	"""Natchitoches, (LA)"""	351.6	177.2 - 592.1 (592)
22071	"""Orleans, (LA)"""	141.2	139.7 - 177.1 (590)
22075	"""Plaquemines, (LA)"""	116.6	112.6 - 139.6 (592)
22077	"""Pointe Coupee, (LA)"""	186.2	177.2 - 592.1 (592)
22079	"""Rapides, (LA)"""	38	18.7 - 88.8 (593)
22081	"""Red River, (LA)"""	233.5	177.2 - 592.1 (592)
22085	"""Sabine, (LA)"""	76	18.7 - 88.8 (593)
22087	"""St. Bernard, (LA)"""	174.1	139.7 - 177.1 (590)
22089	"""St. Charles, (LA)"""	89.5	88.9 - 112.5 (594)
22091	"""St. Helena, (LA)"""	188.2	177.2 - 592.1 (592)
22093	"""St. James, (LA)"""	128.6	112.6 - 139.6 (592)
22095	"""St. John the Baptist, (LA)"""	70.3	18.7 - 88.8 (593)
22097	"""St. Landry, (LA)"""	252.5	177.2 - 592.1 (592)
22099	"""St. Martin, (LA)"""	150.8	139.7 - 177.1 (590)
22101	"""St. Mary, (LA)"""	163.7	139.7 - 177.1 (590)
22103	"""St. Tammany, (LA)"""	51.3	18.7 - 88.8 (593)
22105	"""Tangipahoa, (LA)"""	277.6	177.2 - 592.1 (592)
22107	"""Tensas, (LA)"""	-1	
22109	"""Terrebonne, (LA)"""	120.9	112.6 - 139.6 (592)
22113	"""Vermilion, (LA)"""	76.6	18.7 - 88.8 (593)
22115	"""Vernon, (LA)"""	171.8	139.7 - 177.1 (590)
22117	"""Washington, (LA)"""	68.4	18.7 - 88.8 (593)
22121	"""West Baton Rouge, (LA)"""	47.5	18.7 - 88.8 (593)
22125	"""West Feliciana, (LA)"""	65.9	18.7 - 88.8 (593)
22127	"""Winn, (LA)"""	260.2	177.2 - 592.1 (592)
28001	"""Adams, (MS)"""	216.7	177.2 - 592.1 (592)
28005	"""Amite, (MS)"""	317.8	177.2 - 592.1 (592)
28021	"""Claiborne, (MS)"""	89.7	88.9 - 112.5 (594)
28023	"""Clarke, (MS)"""	190.9	177.2 - 592.1 (592)
28029	"""Copiah, (MS)"""	189.8	177.2 - 592.1 (592)
28031	"""Covington, (MS)"""	190.2	177.2 - 592.1 (592)
28035	"""Forrest, (MS)"""	208.5	177.2 - 592.1 (592)
28037	"""Franklin, (MS)"""	82.8	18.7 - 88.8 (593)
28039	"""George, (MS)"""	154.6	139.7 - 177.1 (590)
28041	"""Greene, (MS)"""	288	177.2 - 592.1 (592)
28045	"""Hancock, (MS)"""	107.5	88.9 - 112.5 (594)
28047	"""Harrison, (MS)"""	158.1	139.7 - 177.1 (590)
28059	"""Jackson, (MS)"""	401.3	177.2 - 592.1 (592)
28061	"""Jasper, (MS)"""	206.1	177.2 - 592.1 (592)
28063	"""Jefferson, (MS)"""	296.6	177.2 - 592.1 (592)
28065	"""Jefferson Davis, (MS)"""	132.3	112.6 - 139.6 (592)
28067	"""Jones, (MS)"""	156.9	139.7 - 177.1 (590)
28073	"""Lamar, (MS)"""	50.4	18.7 - 88.8 (593)
28077	"""Lawrence, (MS)"""	164.7	139.7 - 177.1 (590)
28085	"""Lincoln, (MS)"""	185	177.2 - 592.1 (592)
28091	"""Marion, (MS)"""	79.4	18.7 - 88.8 (593)
28109	"""Pearl River, (MS)"""	192.7	177.2 - 592.1 (592)
28111	"""Perry, (MS)"""	244.7	177.2 - 592.1 (592)
28113	"""Pike, (MS)"""	379.4	177.2 - 592.1 (592)
28127	"""Simpson, (MS)"""	97.5	88.9 - 112.5 (594)
28129	"""Smith, (MS)"""	106.5	88.9 - 112.5 (594)
28131	"""Stone, (MS)"""	162.3	139.7 - 177.1 (590)
28147	"""Walthall, (MS)"""	262.1	177.2 - 592.1 (592)
28153	"""Wayne, (MS)"""	273.7	177.2 - 592.1 (592)
28157	"""Wilkinson, (MS)"""	260.4	177.2 - 592.1 (592)
1007	"""Bibb, (AL)"""	74.1	18.7 - 88.8 (593)
1033	"""Colbert, (AL)"""	46.1	18.7 - 88.8 (593)
1057	"""Fayette, (AL)"""	155.8	139.7 - 177.1 (590)
1059	"""Franklin, (AL)"""	77.1	18.7 - 88.8 (593)
1063	"""Greene, (AL)"""	101.1	88.9 - 112.5 (594)
1065	"""Hale, (AL)"""	79.2	18.7 - 88.8 (593)
1075	"""Lamar, (AL)"""	100.9	88.9 - 112.5 (594)
1077	"""Lauderdale, (AL)"""	52.2	18.7 - 88.8 (593)
1079	"""Lawrence, (AL)"""	58.1	18.7 - 88.8 (593)
1091	"""Marengo, (AL)"""	72.6	18.7 - 88.8 (593)
1093	"""Marion, (AL)"""	63.6	18.7 - 88.8 (593)
1105	"""Perry, (AL)"""	79.1	18.7 - 88.8 (593)
1107	"""Pickens, (AL)"""	118.4	112.6 - 139.6 (592)
1119	"""Sumter, (AL)"""	83	18.7 - 88.8 (593)
1125	"""Tuscaloosa, (AL)"""	81.1	18.7 - 88.8 (593)
1127	"""Walker, (AL)"""	78.5	18.7 - 88.8 (593)
1133	"""Winston, (AL)"""	116.3	112.6 - 139.6 (592)
5001	"""Arkansas, (AR)"""	123.9	112.6 - 139.6 (592)
5003	"""Ashley, (AR)"""	98.1	88.9 - 112.5 (594)
5005	"""Baxter, (AR)"""	67.1	18.7 - 88.8 (593)
5009	"""Boone, (AR)"""	78.6	18.7 - 88.8 (593)
5011	"""Bradley, (AR)"""	96.9	88.9 - 112.5 (594)
5013	"""Calhoun, (AR)"""	121.7	112.6 - 139.6 (592)
5015	"""Carroll, (AR)"""	108.6	88.9 - 112.5 (594)
5017	"""Chicot, (AR)"""	201.6	177.2 - 592.1 (592)
5019	"""Clark, (AR)"""	72.6	18.7 - 88.8 (593)
5021	"""Clay, (AR)"""	148.6	139.7 - 177.1 (590)
5023	"""Cleburne, (AR)"""	246.1	177.2 - 592.1 (592)
5025	"""Cleveland, (AR)"""	137.4	112.6 - 139.6 (592)
5027	"""Columbia, (AR)"""	229.5	177.2 - 592.1 (592)
5029	"""Conway, (AR)"""	144.3	139.7 - 177.1 (590)
5031	"""Craighead, (AR)"""	205.4	177.2 - 592.1 (592)
5035	"""Crittenden, (AR)"""	306.2	177.2 - 592.1 (592)
5037	"""Cross, (AR)"""	204.9	177.2 - 592.1 (592)
5039	"""Dallas, (AR)"""	176.4	139.7 - 177.1 (590)
5041	"""Desha, (AR)"""	138.7	112.6 - 139.6 (592)
5043	"""Drew, (AR)"""	185	177.2 - 592.1 (592)
5045	"""Faulkner, (AR)"""	154.5	139.7 - 177.1 (590)
5049	"""Fulton, (AR)"""	105.9	88.9 - 112.5 (594)
5051	"""Garland, (AR)"""	107.4	88.9 - 112.5 (594)
5053	"""Grant, (AR)"""	87.3	18.7 - 88.8 (593)
5055	"""Greene, (AR)"""	156	139.7 - 177.1 (590)
5059	"""Hot Spring, (AR)"""	131.4	112.6 - 139.6 (592)
5063	"""Independence, (AR)"""	130.5	112.6 - 139.6 (592)
5065	"""Izard, (AR)"""	126.6	112.6 - 139.6 (592)
5067	"""Jackson, (AR)"""	168.6	139.7 - 177.1 (590)
5069	"""Jefferson, (AR)"""	154.9	139.7 - 177.1 (590)
5071	"""Johnson, (AR)"""	153	139.7 - 177.1 (590)
5073	"""Lafayette, (AR)"""	237.8	177.2 - 592.1 (592)
5075	"""Lawrence, (AR)"""	107.5	88.9 - 112.5 (594)
5077	"""Lee, (AR)"""	177.3	177.2 - 592.1 (592)
5079	"""Lincoln, (AR)"""	156.8	139.7 - 177.1 (590)
5085	"""Lonoke, (AR)"""	215.1	177.2 - 592.1 (592)
5089	"""Marion, (AR)"""	114	112.6 - 139.6 (592)
5093	"""Mississippi, (AR)"""	289.1	177.2 - 592.1 (592)
5095	"""Monroe, (AR)"""	158.5	139.7 - 177.1 (590)
5097	"""Montgomery, (AR)"""	73.2	18.7 - 88.8 (593)
5099	"""Nevada, (AR)"""	123.7	112.6 - 139.6 (592)
5101	"""Newton, (AR)"""	-1	
5103	"""Ouachita, (AR)"""	58.7	18.7 - 88.8 (593)
5105	"""Perry, (AR)"""	131.8	112.6 - 139.6 (592)
5107	"""Phillips, (AR)"""	383	177.2 - 592.1 (592)
5109	"""Pike, (AR)"""	99.1	88.9 - 112.5 (594)
5111	"""Poinsett, (AR)"""	200.1	177.2 - 592.1 (592)
5115	"""Pope, (AR)"""	146.7	139.7 - 177.1 (590)
5117	"""Prairie, (AR)"""	135	112.6 - 139.6 (592)
5119	"""Pulaski, (AR)"""	212.8	177.2 - 592.1 (592)
5121	"""Randolph, (AR)"""	75.9	18.7 - 88.8 (593)
5123	"""St. Francis, (AR)"""	141.5	139.7 - 177.1 (590)
5125	"""Saline, (AR)"""	107.9	88.9 - 112.5 (594)
5129	"""Searcy, (AR)"""	139.8	139.7 - 177.1 (590)
5135	"""Sharp, (AR)"""	117.5	112.6 - 139.6 (592)
5137	"""Stone, (AR)"""	117.7	112.6 - 139.6 (592)
5139	"""Union, (AR)"""	108.3	88.9 - 112.5 (594)
5141	"""Van Buren, (AR)"""	116.5	112.6 - 139.6 (592)
5145	"""White, (AR)"""	192.2	177.2 - 592.1 (592)
5147	"""Woodruff, (AR)"""	128.6	112.6 - 139.6 (592)
5149	"""Yell, (AR)"""	217.4	177.2 - 592.1 (592)
17003	"""Alexander, (IL)"""	113.2	112.6 - 139.6 (592)
17055	"""Franklin, (IL)"""	192.5	177.2 - 592.1 (592)
17059	"""Gallatin, (IL)"""	-1	
17065	"""Hamilton, (IL)"""	120.6	112.6 - 139.6 (592)
17069	"""Hardin, (IL)"""	259.5	177.2 - 592.1 (592)
17077	"""Jackson, (IL)"""	59	18.7 - 88.8 (593)
17081	"""Jefferson, (IL)"""	110.2	88.9 - 112.5 (594)
17087	"""Johnson, (IL)"""	85.9	18.7 - 88.8 (593)
17127	"""Massac, (IL)"""	180.5	177.2 - 592.1 (592)
17133	"""Monroe, (IL)"""	108.8	88.9 - 112.5 (594)
17145	"""Perry, (IL)"""	61.3	18.7 - 88.8 (593)
17151	"""Pope, (IL)"""	-1	
17153	"""Pulaski, (IL)"""	68.4	18.7 - 88.8 (593)
17157	"""Randolph, (IL)"""	117.9	112.6 - 139.6 (592)
17165	"""Saline, (IL)"""	51.5	18.7 - 88.8 (593)
17181	"""Union, (IL)"""	47.8	18.7 - 88.8 (593)
17189	"""Washington, (IL)"""	61.2	18.7 - 88.8 (593)
17193	"""White, (IL)"""	67.3	18.7 - 88.8 (593)
17199	"""Williamson, (IL)"""	64.6	18.7 - 88.8 (593)
18051	"""Gibson, (IN)"""	196.3	177.2 - 592.1 (592)
18129	"""Posey, (IN)"""	93.7	88.9 - 112.5 (594)
18163	"""Vanderburgh, (IN)"""	131	112.6 - 139.6 (592)
18173	"""Warrick, (IN)"""	103.4	88.9 - 112.5 (594)
21007	"""Ballard, (KY)"""	65.2	18.7 - 88.8 (593)
21033	"""Caldwell, (KY)"""	117	112.6 - 139.6 (592)
21035	"""Calloway, (KY)"""	79	18.7 - 88.8 (593)
21039	"""Carlisle, (KY)"""	104.6	88.9 - 112.5 (594)
21047	"""Christian, (KY)"""	231.4	177.2 - 592.1 (592)
21055	"""Crittenden, (KY)"""	127.7	112.6 - 139.6 (592)
21075	"""Fulton, (KY)"""	107.3	88.9 - 112.5 (594)
21083	"""Graves, (KY)"""	123.6	112.6 - 139.6 (592)
21101	"""Henderson, (KY)"""	175.9	139.7 - 177.1 (590)
21105	"""Hickman, (KY)"""	-1	
21107	"""Hopkins, (KY)"""	172.7	139.7 - 177.1 (590)
21139	"""Livingston, (KY)"""	97.4	88.9 - 112.5 (594)
21143	"""Lyon, (KY)"""	142.3	139.7 - 177.1 (590)
21145	"""McCracken, (KY)"""	124.5	112.6 - 139.6 (592)
21149	"""McLean, (KY)"""	58.5	18.7 - 88.8 (593)
21157	"""Marshall, (KY)"""	105.4	88.9 - 112.5 (594)
21219	"""Todd, (KY)"""	231.6	177.2 - 592.1 (592)
21221	"""Trigg, (KY)"""	198.4	177.2 - 592.1 (592)
21225	"""Union, (KY)"""	259.9	177.2 - 592.1 (592)
21233	"""Webster, (KY)"""	157.9	139.7 - 177.1 (590)
22013	"""Bienville, (LA)"""	68.3	18.7 - 88.8 (593)
22015	"""Bossier, (LA)"""	250.4	177.2 - 592.1 (592)
22027	"""Claiborne, (LA)"""	91.5	88.9 - 112.5 (594)
22035	"""East Carroll, (LA)"""	193.6	177.2 - 592.1 (592)
22041	"""Franklin, (LA)"""	146.1	139.7 - 177.1 (590)
22049	"""Jackson, (LA)"""	213.4	177.2 - 592.1 (592)
22061	"""Lincoln, (LA)"""	174.6	139.7 - 177.1 (590)
22065	"""Madison, (LA)"""	193.3	177.2 - 592.1 (592)
22067	"""Morehouse, (LA)"""	190.7	177.2 - 592.1 (592)
22073	"""Ouachita, (LA)"""	362.7	177.2 - 592.1 (592)
22083	"""Richland, (LA)"""	45.7	18.7 - 88.8 (593)
22111	"""Union, (LA)"""	206	177.2 - 592.1 (592)
22119	"""Webster, (LA)"""	251.9	177.2 - 592.1 (592)
22123	"""West Carroll, (LA)"""	95.8	88.9 - 112.5 (594)
28003	"""Alcorn, (MS)"""	61.9	18.7 - 88.8 (593)
28007	"""Attala, (MS)"""	89.1	88.9 - 112.5 (594)
28009	"""Benton, (MS)"""	138.5	112.6 - 139.6 (592)
28011	"""Bolivar, (MS)"""	165.7	139.7 - 177.1 (590)
28013	"""Calhoun, (MS)"""	192.6	177.2 - 592.1 (592)
28015	"""Carroll, (MS)"""	237.2	177.2 - 592.1 (592)
28017	"""Chickasaw, (MS)"""	273.3	177.2 - 592.1 (592)
28019	"""Choctaw, (MS)"""	99.1	88.9 - 112.5 (594)
28025	"""Clay, (MS)"""	200.4	177.2 - 592.1 (592)
28027	"""Coahoma, (MS)"""	292.7	177.2 - 592.1 (592)
28033	"""DeSoto, (MS)"""	143.5	139.7 - 177.1 (590)
28043	"""Grenada, (MS)"""	264.8	177.2 - 592.1 (592)
28049	"""Hinds, (MS)"""	216.9	177.2 - 592.1 (592)
28051	"""Holmes, (MS)"""	226.3	177.2 - 592.1 (592)
28053	"""Humphreys, (MS)"""	341.3	177.2 - 592.1 (592)
28055	"""Issaquena, (MS)"""	-1	
28057	"""Itawamba, (MS)"""	106.1	88.9 - 112.5 (594)
28069	"""Kemper, (MS)"""	163.9	139.7 - 177.1 (590)
28071	"""Lafayette, (MS)"""	192.4	177.2 - 592.1 (592)
28075	"""Lauderdale, (MS)"""	18.7	18.7 - 88.8 (593)
28079	"""Leake, (MS)"""	157.4	139.7 - 177.1 (590)
28081	"""Lee, (MS)"""	202.2	177.2 - 592.1 (592)
28083	"""Leflore, (MS)"""	592.1	177.2 - 592.1 (592)
28087	"""Lowndes, (MS)"""	375.9	177.2 - 592.1 (592)
28089	"""Madison, (MS)"""	258.6	177.2 - 592.1 (592)
28093	"""Marshall, (MS)"""	257	177.2 - 592.1 (592)
28095	"""Monroe, (MS)"""	289.3	177.2 - 592.1 (592)
28097	"""Montgomery, (MS)"""	297.9	177.2 - 592.1 (592)
28099	"""Neshoba, (MS)"""	203.5	177.2 - 592.1 (592)
28101	"""Newton, (MS)"""	137.2	112.6 - 139.6 (592)
28103	"""Noxubee, (MS)"""	146.4	139.7 - 177.1 (590)
28105	"""Oktibbeha, (MS)"""	194.6	177.2 - 592.1 (592)
28107	"""Panola, (MS)"""	400.6	177.2 - 592.1 (592)
28115	"""Pontotoc, (MS)"""	192.5	177.2 - 592.1 (592)
28117	"""Prentiss, (MS)"""	184.3	177.2 - 592.1 (592)
28119	"""Quitman, (MS)"""	159.8	139.7 - 177.1 (590)
28121	"""Rankin, (MS)"""	107.8	88.9 - 112.5 (594)
28123	"""Scott, (MS)"""	137.4	112.6 - 139.6 (592)
28125	"""Sharkey, (MS)"""	193.5	177.2 - 592.1 (592)
28133	"""Sunflower, (MS)"""	233.2	177.2 - 592.1 (592)
28135	"""Tallahatchie, (MS)"""	308.7	177.2 - 592.1 (592)
28137	"""Tate, (MS)"""	357.7	177.2 - 592.1 (592)
28139	"""Tippah, (MS)"""	109.2	88.9 - 112.5 (594)
28141	"""Tishomingo, (MS)"""	142.5	139.7 - 177.1 (590)
28143	"""Tunica, (MS)"""	293.8	177.2 - 592.1 (592)
28145	"""Union, (MS)"""	330	177.2 - 592.1 (592)
28149	"""Warren, (MS)"""	237.8	177.2 - 592.1 (592)
28151	"""Washington, (MS)"""	165.7	139.7 - 177.1 (590)
28155	"""Webster, (MS)"""	346.2	177.2 - 592.1 (592)
28159	"""Winston, (MS)"""	167	139.7 - 177.1 (590)
28161	"""Yalobusha, (MS)"""	238.2	177.2 - 592.1 (592)
28163	"""Yazoo, (MS)"""	332.6	177.2 - 592.1 (592)
29015	"""Benton, (MO)"""	122.9	112.6 - 139.6 (592)
29017	"""Bollinger, (MO)"""	-1	
29023	"""Butler, (MO)"""	59.7	18.7 - 88.8 (593)
29029	"""Camden, (MO)"""	122.2	112.6 - 139.6 (592)
29031	"""Cape Girardeau, (MO)"""	33.7	18.7 - 88.8 (593)
29035	"""Carter, (MO)"""	77.7	18.7 - 88.8 (593)
29043	"""Christian, (MO)"""	75.4	18.7 - 88.8 (593)
29055	"""Crawford, (MO)"""	122	112.6 - 139.6 (592)
29059	"""Dallas, (MO)"""	95	88.9 - 112.5 (594)
29065	"""Dent, (MO)"""	101.8	88.9 - 112.5 (594)
29067	"""Douglas, (MO)"""	66.7	18.7 - 88.8 (593)
29069	"""Dunklin, (MO)"""	78.2	18.7 - 88.8 (593)
29077	"""Greene, (MO)"""	124.7	112.6 - 139.6 (592)
29085	"""Hickory, (MO)"""	82.1	18.7 - 88.8 (593)
29091	"""Howell, (MO)"""	123.2	112.6 - 139.6 (592)
29093	"""Iron, (MO)"""	135.8	112.6 - 139.6 (592)
29099	"""Jefferson, (MO)"""	135.1	112.6 - 139.6 (592)
29105	"""Laclede, (MO)"""	112.4	88.9 - 112.5 (594)
29123	"""Madison, (MO)"""	154.4	139.7 - 177.1 (590)
29125	"""Maries, (MO)"""	79.7	18.7 - 88.8 (593)
29131	"""Miller, (MO)"""	143.1	139.7 - 177.1 (590)
29133	"""Mississippi, (MO)"""	38.8	18.7 - 88.8 (593)
29143	"""New Madrid, (MO)"""	70.5	18.7 - 88.8 (593)
29149	"""Oregon, (MO)"""	57.1	18.7 - 88.8 (593)
29153	"""Ozark, (MO)"""	-1	
29155	"""Pemiscot, (MO)"""	50.5	18.7 - 88.8 (593)
29157	"""Perry, (MO)"""	109.2	88.9 - 112.5 (594)
29161	"""Phelps, (MO)"""	126.7	112.6 - 139.6 (592)
29167	"""Polk, (MO)"""	63.4	18.7 - 88.8 (593)
29169	"""Pulaski, (MO)"""	132	112.6 - 139.6 (592)
29179	"""Reynolds, (MO)"""	63.3	18.7 - 88.8 (593)
29181	"""Ripley, (MO)"""	-1	
29186	"""Ste. Genevieve, (MO)"""	83	18.7 - 88.8 (593)
29187	"""St. Francois, (MO)"""	102.9	88.9 - 112.5 (594)
29201	"""Scott, (MO)"""	42.1	18.7 - 88.8 (593)
29203	"""Shannon, (MO)"""	133	112.6 - 139.6 (592)
29207	"""Stoddard, (MO)"""	57.2	18.7 - 88.8 (593)
29209	"""Stone, (MO)"""	55.5	18.7 - 88.8 (593)
29213	"""Taney, (MO)"""	33.6	18.7 - 88.8 (593)
29215	"""Texas, (MO)"""	104.5	88.9 - 112.5 (594)
29221	"""Washington, (MO)"""	136.6	112.6 - 139.6 (592)
29223	"""Wayne, (MO)"""	113.3	112.6 - 139.6 (592)
29225	"""Webster, (MO)"""	59.4	18.7 - 88.8 (593)
29229	"""Wright, (MO)"""	124.3	112.6 - 139.6 (592)
47005	"""Benton, (TN)"""	136.8	112.6 - 139.6 (592)
